restaurant_name,rating,main_genre,address_region,address_locality,address_street,closest_station,rating_users,save_users,lunch_budget,dinner_budget,review_lunch_budget,review_dinner_budget,award_medals,award_selections,award_kamiawa,genre,transportation,closed_dates,opening_hrs,reservation_status,payment_methods,no_of_seats,official_website,social_account,opening_date,remarks,branches,tabelog_site,lat,lng,image,name,price_range
松寿司（まつすし）,3.79,寿司,大阪府,大阪市阿倍野区,王子町3-13-6,北畠駅,272,20548,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司、海鮮、日本料理,"（電車、徒歩・タクシー）・ＪＲ・御堂筋線「天王寺駅」タクシー５分・御堂筋線「昭和町駅」徒歩15分・タクシー5分・御堂筋線「西田辺駅」徒歩13分・タクシー5分・南海高野線「天下茶屋駅」タクシー8分（バス）上町線北畠駅若しくは市バス北畠公園前から徒歩１分。メイン道路から、王子市場の入口に向かって入っていき、左側の細い路地をちょっと入ります。
北畠駅から408m",,■ 営業時間〔水～土〕ランチ　　11:30～L.Oディナー　18:00～L.O〔火〕ディナー　18:00～L.O■ 定休日日曜日・月曜日,予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンター8席）",,,,※テイクアウトあり（要予約）,,https://tabelog.com/osaka/A2701/A270203/27015415/,34.627734537224214,135.50998897556502,https://tblg.k-img.com/restaurant/images/Rvw/29361/640x640_rect_29361588.jpg,松寿司,"￥20,000～￥29,999"
くるますし,4.48,寿司,愛媛県,松山市,一番町1-6-9,勝山町駅,315,14945,,"￥30,000～￥39,999",,"￥30,000～￥39,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Silver 受賞店, The Tabelog Award 2023 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司,"勝山町駅出口より徒歩2分
勝山町駅から145m",,■ 営業時間17:00〜19:30〜二部制とさせて頂きます。■ 定休日水曜・不定休,完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンター 8席）",https://www.kurumasushi.com,,,,,https://tabelog.com/ehime/A3801/A380101/38002524/,33.84102033685238,132.7734723695367,https://tblg.k-img.com/restaurant/images/Rvw/194136/640x640_rect_43915795c335aa53534b006754405e11.jpg,くるますし,"￥30,000～￥39,999"
鮨 よし田,4.12,寿司,福岡県,久留米市,六ツ門町20-10,西鉄久留米駅,104,9480,,"￥20,000～￥29,999",,"￥30,000～￥39,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Bronze 受賞店, The Tabelog Award 2017 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,西鉄久留米駅から520m,月曜日,"火・水・木・金・土・日
                        


                            18:00 - 22:30
                          




                          月
                        


                            定休日
                          





■ 定休日不定休


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー可
（交通系電子マネー（Suicaなど））


QRコード決済不可",9席,,,,,,https://tabelog.com/fukuoka/A4008/A400801/40010507/,33.31250403646898,130.5155591657809,https://tblg.k-img.com/restaurant/images/Rvw/112955/320x320_square_112955755.jpg,鮨 よし田,"￥20,000～￥29,999"
むら上,4.13,寿司,熊本県,熊本市中央区,桜町5-17 SAKURA TERRACE 2F,西辛島町駅,136,10810,,,"￥20,000～￥29,999","￥20,000～￥29,999",The Tabelog Award 2025 Bronze 受賞店,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司,西辛島町駅から149m,,,予約可,"カード可

                      （JCB、AMEX）
                    


電子マネー不可


QRコード決済不可",,,https://www.instagram.com/yacco.brother?igshid=NmZiMzY2Mjc=,,,,https://tabelog.com/kumamoto/A4301/A430101/43014482/,32.8000646368535,130.70098956047482,https://tblg.k-img.com/restaurant/images/Rvw/278137/320x320_rect_26fc9d7d98cf47755a7d06540a3c1c58.jpg,むら上,"￥20,000～￥29,999"
鮨 大門,4.11,寿司,富山県,魚津市,釈迦堂1-2-3,魚津駅,218,16420,,"￥15,000～￥19,999",,"￥20,000～￥29,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Bronze 受賞店, The Tabelog Award 2018 Bronze 受賞店, The Tabelog Award 2017 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"魚津駅前
魚津駅から87m",月曜日,"火・水・木・金・土・日
                        


                            17:00 - 22:00
                          




                          月
                        


                            定休日",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済可

                    （PayPay）","15席

                    （カウンター7席、テーブル８席）",,,2012年11月,,,https://tabelog.com/toyama/A1602/A160202/16006504/,36.82645566536429,137.40687364998666,https://tblg.k-img.com/restaurant/images/Rvw/80473/320x320_rect_80473335.jpg,鮨 大門,"￥15,000～￥19,999"
鮨 原正（すし はらしょう）,3.76,寿司,大阪府,大阪市天王寺区,上之宮町3-30,大阪上本町駅,162,13528,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司,"大阪上本町駅より徒歩5分 
大阪上本町駅から436m",水曜日、日曜日,"月・火・木・金・土
                        


                            12:00 - 14:00
                          

                            18:00 - 20:30
                          




                          水・日
                        


                            定休日",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可",12席,,,,,,https://tabelog.com/osaka/A2701/A270205/27104509/,34.66219433720547,135.51987607590613,https://tblg.k-img.com/restaurant/images/Rvw/248948/640x640_rect_d02e3f8b1159776230a0a6f87f4e8e25.jpg,鮨 原正,"￥20,000～￥29,999"
我逢人（ガホウジン）,4.15,寿司,福岡県,福岡市中央区,西中洲3-20 LANEラウンドビル 3F,中洲川端駅,223,10263,"￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店",,寿司,"地下鉄空港線 中洲川端駅 1番出口より徒歩約13分地下鉄七隈線 天神南駅 5番出口より徒歩約10分前庭に竹の植え込みがある灰色のビルです。ビル入口は道路に面しておりません。敷地内に入ると中ほどにビル入口（エレベーターホール）がございます。※ビル近くまで来て迷われる方が多いため、外観写真にてビル入口までの経路をご確認ください。
中洲川端駅から377m",,■ 営業時間完全予約交代制（各回とも所要時間 約２時間）[火]①18:00～②20:30～[水]①11:00～②13:30～③18:00～④20:30～[木]①11:00～②13:30～[金]①11:00～②13:30～③18:00～④20:30～[土]①11:00～②13:30～③17:00～④19:30～■定休日日・月・祝,完全予約制,"カード可


電子マネー不可


QRコード決済不可","6席

                    （カウンター）",https://sakai-sushi.jp/,,2020年8月26日,電話予約につき、4名様から貸切が可能です。,,https://tabelog.com/fukuoka/A4001/A400103/40055175/,33.590976282800995,130.4055326435287,https://tblg.k-img.com/restaurant/images/Rvw/154312/640x640_rect_154312431.jpg,我逢人,"￥30,000～￥39,999"
京極寿司,4.08,寿司,滋賀県,長浜市,元浜町6-11,長浜駅,375,12902,"￥15,000～￥19,999","￥15,000～￥19,999","￥15,000～￥19,999","￥15,000～￥19,999",The Tabelog Award 2025 Bronze 受賞店,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"JR長浜駅より徒歩5分長浜ICより車で15分
長浜駅から355m",火曜日,"月・水・木・金・土・日
                        


                            11:00 - 21:00
                              L.O. 料理20:30





                          火
                        


                            定休日
                          





■ 定休日毎週火曜日、第3水曜日（祝日と重なったり、正月、GW、お盆などは休みが不規則になる場合がございますのでお電話にてご確認下さい）■ 営業時間※20:00最終入店※カウンター席、要ご予約※ご予約やご注文の都合で開店時間が変更する場合があり。予めお電話にてご確認もしくはご予約いただけると幸いです。※忙しい時間帯はお電話がつながりにくい場合がございます。※休業日はお電話繋がりません。ご不便をおかけ致しますが予めご了承下さい。",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー可


QRコード決済可","31席

                    （カウンター６～7席（最大3組）、小上がり16席（4名×４席）、個室8席）",http://kyougokuzushi.jp/,"https://www.facebook.com/kyougokuzushi/
 
https://www.instagram.com/kyougokuzushi/",1953年,"当店ではカウンター席とテーブル席でメニューが違います。上記の予算はカウンターでお召し上がりの場合の目安となっております。（お鮨のお好み、一品メニューはどちらでも承っております。）通し営業の為、昼夜同一メニューでランチメニュー等はございませんがテーブルメニューではリーズナブルなお決まりメニューも豊富に取り揃えておりますのでそちらもご参照ください。足の具合が悪い方や事情によりテーブルメニューでもカウンター席をご希望の方はその旨をスタッフにお伝え頂きましたらできる範囲で対応させていただきます。（テーブルメニュー平均予算　昼2,000円～3,999円　夜3,000円～6,999円）※あくまで目安です。",,https://tabelog.com/shiga/A2504/A250402/25002045/,35.38069793698738,136.2679899826393,https://tblg.k-img.com/restaurant/images/Rvw/154697/640x640_rect_154697542.jpg,京極寿司,"￥15,000～￥19,999"
鮨 三心（スシ サンシン）,4.55,寿司,大阪府,大阪市中央区,内久宝寺町2-7-14,谷町六丁目駅,534,42447,"￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","The Tabelog Award 2025 Gold 受賞店, The Tabelog Award 2024 Gold 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"谷町六丁目駅から徒歩5~6分。6番出口が一番近いです
谷町六丁目駅から317m",,"■ 営業時間【第一部】11:30~【第二部】14:00~■ 定休日不定期


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンターのみ）",,https://www.instagram.com/trinity_spirit/,2016年11月1日,,,https://tabelog.com/osaka/A2701/A270204/27095402/,34.67815693719483,135.5182926760685,https://tblg.k-img.com/restaurant/images/Rvw/141875/640x640_rect_141875704.jpg,鮨 三心,"￥30,000～￥39,999"
近松（ちかまつ）,4.61,寿司,福岡県,福岡市中央区,薬院2-6-19,薬院大通駅,233,32354,,,"￥30,000～￥39,999","￥30,000～￥39,999","The Tabelog Award 2025 Gold 受賞店, The Tabelog Award 2024 Gold 受賞店, The Tabelog Award 2023 Silver 受賞店, The Tabelog Award 2022 Gold 受賞店, The Tabelog Award 2021 Gold 受賞店, The Tabelog Award 2020 Silver 受賞店, The Tabelog Award 2019 Silver 受賞店, The Tabelog Award 2018 Silver 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"バスの場合　南薬院バス停地下鉄（七隈線の場合）　薬院大通タクシーの場合　福岡逓信病院横で降りる
薬院大通駅から299m",月曜日,"火
                        


                            18:00 - 21:30
                          




                          水・木・金・土・日
                        


                            12:00 - 14:00
                          

                            18:00 - 21:30
                          




                          月
                        


                            定休日
                          





■ 定休日月に一度連休有り(連休日不定)


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （VISA、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","9席

                    （カウンター席のみ）",,,,※紹介者以外は予約不可,,https://tabelog.com/fukuoka/A4001/A400104/40000415/,33.58081663625968,130.39342486857674,https://tblg.k-img.com/restaurant/images/Rvw/123516/320x320_square_123516222.jpg,近松,"￥30,000～￥39,999"
幸寿し 本店（こうずし）,3.82,寿司,石川県,七尾市,相生町30-1,七尾駅,453,22909,"￥5,000～￥5,999",,"￥5,000～￥5,999","￥5,000～￥5,999",The Tabelog Award 2017 Bronze 受賞店,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"JR七尾駅から徒歩5分 
七尾駅から401m",月曜日,"火・水・木・金・土・日
                        


                            11:30 - 12:50
                          

                            13:00 - 14:30
                          

                            17:00 - 20:00
                          




                          月
                        


                            定休日
                          



営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済可

                    （PayPay）","45席

                    （1階：カウンター9席、小上がり5人席×1・6人席×1、2階：座敷25席。）",,,1956年,,,https://tabelog.com/ishikawa/A1703/A170302/17000352/,37.04451083615333,136.9672176989552,https://tblg.k-img.com/restaurant/images/Rvw/120682/640x640_rect_120682245.jpg,幸寿し 本店,&nbsp;
寿し島川（【旧店名】鮨富）,3.79,寿司,福井県,小浜市,小浜広峰83-1,小浜駅,44,2786,"￥20,000～￥29,999","￥20,000～￥29,999","￥15,000～￥19,999","￥15,000～￥19,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司、かに,"お車:舞若道【小浜IC】より10分以内電車:JR小浜線/小浜駅から徒歩10分以内
小浜駅から638m",火曜日、水曜日,"月・金・土・日
                        


                            12:00 - 14:00
                          

                            17:30 - 21:30
                          




                          木
                        


                            17:30 - 21:30
                          




                          火・水
                        


                            定休日
                          





２０２５年～２０２６年、年末年始のご予約の受付を開始しております。12/31、1/1も営業しております。お気軽にお問い合わせください。",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー可
（交通系電子マネー（Suicaなど）、iD、QUICPay）


QRコード決済可

                    （楽天ペイ、au PAY）","14席

                    （カウンター席:最大8席テーブル個室席:最大6名様）",https://www.obama-sushi.com/,"https://www.facebook.com/sushitomi2/
 
https://www.instagram.com/wakasasushi",,,,https://tabelog.com/fukui/A1803/A180304/18001543/,35.4972521367465,135.7440564841839,https://tblg.k-img.com/restaurant/images/Rvw/299380/640x640_rect_fd5f60b150a059ca251f3f4e1750c3d8.jpg,寿し島川,"￥20,000～￥29,999"
鮓 きずな,4.32,寿司,大阪府,大阪市都島区,都島南通2-4-9 藤美ハイツ　１Ｆ,京橋駅,626,43091,,"￥20,000～￥29,999",,"￥20,000～￥29,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Silver 受賞店, The Tabelog Award 2019 Silver 受賞店, The Tabelog Award 2018 Silver 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"ＪＲ大阪環状線京橋駅徒歩８分京阪電車京橋駅徒歩９分大阪市営地下鉄京橋駅徒歩１０分
京橋駅から408m",月曜日,"火・水・木・金・土
                        


                            18:00 - 23:00
                          




                          日・祝日
                        


                            17:00 - 23:00
                          




                          月
                        


                            定休日
                          





■ 営業時間[火～土]18:00～、20:40～の２回転[日・祝]17:00～、19:40〜の2回転。■ 定休日第３火曜日


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （VISA、Master）
                    


電子マネー不可


QRコード決済不可","12席

                    （カウンター席のみ
貸切時のみ13席迄）",,https://www.facebook.com/pages/%E9%AE%93-%E3%81%8D%E3%81%9A%E3%81%AA/116876771698987,,"19,800円コースのみ",,https://tabelog.com/osaka/A2701/A270107/27041868/,34.70106083718517,135.5336223762891,https://tblg.k-img.com/restaurant/images/Rvw/122349/640x640_rect_122349176.jpg,鮓 きずな,"￥20,000～￥29,999"
鮨 たく未,3.72,寿司,大阪府,大阪市中央区,備後町3-1-2 レアビル 3F,堺筋本町駅,107,6807,,"￥20,000～￥29,999",,"￥20,000～￥29,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,堺筋本町駅から456m,,,完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","9席

                    （カウンター9席）",,,2022年1月12日,,,https://tabelog.com/osaka/A2701/A270106/27127383/,34.68553763718543,135.50351047615342,https://tblg.k-img.com/restaurant/images/Rvw/167512/640x640_rect_5e9660984b53747e3d51d18aee42a32e.jpg,鮨 たく未,"￥20,000～￥29,999"
壮士（ソウシ【旧店名】魚喰い切り壮士）,4.26,寿司,広島県,広島市中区,立町5-18,立町駅,156,10093,,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999",The Tabelog Award 2025 Bronze 受賞店,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,"広島電鉄「立町駅」から、徒歩3～5分でございます。JR「広島駅」から、タクシーで10～15分でございます。
立町駅から88m",,"18:00 - 22:30
                          





■ 営業時間※2部入替制、一斉スタート制1部 開始時刻18：00～20：00まで2部 開始時刻20：30～22：30まで一斉スタート制ですので、遅刻は厳禁でお願い致します。■ 定休日不定休",完全予約制,"カード不可


電子マネー不可


QRコード決済不可","14席

                    （カウンター席のみのお店でございます。）",,,2014年4月,ドリンク持込は、ワイン、シャンパンのみ可能でございます。1本につき持込料を1500円頂戴しております。当店はクレジットカード不可ですが、インターネット予約（ポケットコンシェルジュ）をお使い頂きますとクレジットカード払いが可能でございます。,,https://tabelog.com/hiroshima/A3401/A340112/34022477/,34.393623636402076,132.46157187533714,https://tblg.k-img.com/restaurant/images/Rvw/281029/640x640_rect_80d69a1497330e28f9ec95298503f12b.jpg,壮士,"￥20,000～￥29,999"
鮨舳（すしとも）,3.89,寿司,香川県,高松市,瓦町2-8-17,瓦町駅,155,12050,,,"￥30,000～￥39,999","￥30,000～￥39,999","The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Bronze 受賞店, The Tabelog Award 2018 Bronze 受賞店, The Tabelog Award 2017 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,瓦町駅から151m,,"月・火・水・木・金
                        


                            18:00 - 20:00
                          




                          土
                        


                            12:00 - 14:00
                          

                            18:00 - 20:00
                          

                            20:30 - 22:30
                          




                          日
                        


                            12:00 - 14:00
                          

                            18:00 - 20:00
                          





■ 営業時間ランチ営業は土曜日、日曜日どちらかのみ■ 定休日不定休■クレジットカード可■pocket conciergeから予約可


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード不可


電子マネー不可


QRコード決済不可",,,,,・店内での写真撮影は全てお断り（2017年4月1日より）・香りの強い香水はお断り・ランチは２名以上予約時のみ営業ストリートビュー　http://hokkaido-sv.com/shop/sushitomo,,https://tabelog.com/kagawa/A3701/A370101/37000358/,34.34005523694247,134.05157447368148,https://tblg.k-img.com/restaurant/images/Rvw/122303/640x640_rect_122303331.jpg,鮨舳,"￥30,000～￥39,999"
尽誠（じんせい）,4.30,寿司,大阪府,大阪市中央区,心斎橋筋2-1-3,心斎橋駅,319,28745,,"￥20,000～￥29,999","￥40,000～￥49,999","￥40,000～￥49,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Silver 受賞店, The Tabelog Award 2018 Silver 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"地下鉄御堂筋線　心斎橋駅　4分
心斎橋駅から412m",,■ 営業時間17:00～23:00（2部制）土曜日は3部制：16：00/18：00/20：30＊月曜日以外の祝日は営業■定休日日曜,予約可,カード不可,"6席

                    （カウンター席のみ）",,,,ストリートビュー　http://hokkaido-sv.com/shop/jinsei,,https://tabelog.com/osaka/A2701/A270201/27000411/,34.671688237193784,135.5020974760145,https://tblg.k-img.com/restaurant/images/Rvw/86666/320x320_rect_86666178.jpg,尽誠,"￥20,000～￥29,999"
鮨まつもと（すし まつもと）,3.83,寿司,京都府,京都市東山区,祇園町南側570-123,祇園四条駅,289,20825,,,"￥20,000～￥29,999","￥20,000～￥29,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"祇園四条駅より徒歩5分 
祇園四条駅から229m",,,予約可,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","11席

                    （カウンター７席　テーブル2席ｘ２）",,,,コース昼　  11000円〜夜      17000円〜,,https://tabelog.com/kyoto/A2601/A260301/26002579/,35.00339923706985,135.7744363791742,https://tblg.k-img.com/restaurant/images/Rvw/315894/640x640_rect_ecbff85480dbf825d3b08e2444f376ec.jpg,鮨まつもと,"￥20,000～￥29,999"
照寿司（てるずし）,4.29,寿司,福岡県,北九州市戸畑区,菅原3-1-7,戸畑駅,464,31941,"￥40,000～￥49,999","￥40,000～￥49,999","￥40,000～￥49,999","￥40,000～￥49,999","The Tabelog Award 2025 Bronze 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"ＪＲ博多駅より新幹線でＪＲ小倉駅まで17分ＪＲ小倉駅よりタクシーで20分ＪＲ戸畑駅よりタクシーで8分
戸畑駅から1,514m",,"月・火・水・木・金・土・日・祝日・祝前日・祝後日
                        


                            12:00 - 14:00
                          

                            18:00 - 20:00
                          





■ 営業時間12：00～18：00～■ 定休日不定休",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners、UnionPay）
                    


電子マネー不可


QRコード決済不可","10席

                    （カウンター最大10席）",http://terusushi.jp,"https://www.facebook.com/terusushi.tobata/
 
https://www.instagram.com/teruzushi",,,,https://tabelog.com/fukuoka/A4004/A400402/40001637/,33.886515636204756,130.83059817135813,https://tblg.k-img.com/restaurant/images/Rvw/251487/640x640_rect_5808b6e25d3561a2fb010d6e63f7e610.jpg,照寿司,"￥40,000～￥49,999"
すし屋　小桜,3.77,寿司,石川県,金沢市,昭和町15-21,金沢駅,259,19715,"￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999","￥20,000～￥29,999",,"食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司、日本料理,"JR金沢駅東口徒歩3分
金沢駅から316m",水曜日,"月・火・木・金・土・日
                        


                            12:00 - 13:30
                          

                            18:00 - 21:00
                          




                          水
                        


                            定休日
                          





毎週木曜日のランチはお休みさせていただきます。",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","8席

                    （カウンター８席）",,,2016年3月24日,,,https://tabelog.com/ishikawa/A1701/A170101/17010028/,36.57539153634967,136.6481020944404,https://tblg.k-img.com/restaurant/images/Rvw/243981/640x640_rect_171b06ca458f598f42a2707e7047210a.jpg,すし屋　小桜,"￥20,000～￥29,999"
こま田,4.53,寿司,三重県,伊勢市,河崎2-14-18,伊勢市駅,144,17507,,"￥30,000～￥39,999",,"￥40,000～￥49,999","The Tabelog Award 2025 Silver 受賞店, The Tabelog Award 2024 Bronze 受賞店, The Tabelog Award 2023 Bronze 受賞店, The Tabelog Award 2022 Bronze 受賞店, The Tabelog Award 2021 Bronze 受賞店, The Tabelog Award 2020 Bronze 受賞店, The Tabelog Award 2019 Bronze 受賞店, The Tabelog Award 2018 Bronze 受賞店","食べログ 寿司 WEST 百名店 2025 選出店, 食べログ 寿司 WEST 百名店 2022 選出店, 食べログ 寿司 WEST 百名店 2021 選出店",,寿司,"近鉄　伊勢市駅下車　徒歩約10分
伊勢市駅から651m",月曜日、木曜日,"火・水・金・土・日
                        


                            18:00 - 22:00
                          




                          月・木
                        


                            定休日
                          





■ 定休日不定休",完全予約制,"カード不可


電子マネー不可


QRコード決済不可","6席

                    （カウンター席のみ）",https://ise-komada.com/,,2013年1月8日,"金額は￥33,000～のお任せコースのみ",,https://tabelog.com/mie/A2403/A240301/24012212/,34.494634537692576,136.71522997337573,https://tblg.k-img.com/restaurant/images/Rvw/93777/320x320_square_93777799.jpg,こま田,"￥30,000～￥39,999"
安春計（あすけ）,3.79,寿司,福岡県,福岡市中央区,薬院1-6-28,薬院駅,41,5662,,,,"￥20,000～￥29,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司,"西鉄大牟田線薬院駅下車
薬院駅から204m",,"■ 営業時間電話で確認お願いします■ 定休日日曜日


営業時間・定休日は変更となる場合がございますので、ご来店前に店舗にご確認ください。",完全予約制,"カード可

                      （JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可",6席,,,,,,https://tabelog.com/fukuoka/A4001/A400104/40000037/,33.5828224362604,130.3997075685926,https://tblg.k-img.com/restaurant/images/Rvw/242359/640x640_rect_b689473fc19a2d578c5baab639b4109b.jpg,安春計,"￥20,000～￥29,999"
名山 きみや,4.02,寿司,鹿児島県,鹿児島市,名山町4-10 三宝ビル 2F,市役所前駅,58,7597,"￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999","￥30,000～￥39,999",,食べログ 寿司 WEST 百名店 2025 選出店,,寿司、日本料理、海鮮,"鹿児島中央駅よりタクシー10ー15分鹿児島駅よりタクシー５分以内鹿児島市電　市役所前下車　徒歩２分
市役所前駅から105m",,"月・火・水・木・金・土・日・祝日・祝前日・祝後日
                        


                            12:30 - 15:00
                          

                            19:00 - 22:00
                          





■ 営業時間12:30 一斉スタート19:00～",完全予約制,"カード可

                      （VISA、Master、JCB、AMEX、Diners）
                    


電子マネー不可


QRコード決済不可","10席

                    （カウンター10席）",,"https://www.facebook.com/meizankimiyamiyazankimiya
 
https://www.instagram.com/kazuki_kimiya",2015年4月1日,※グルメサイトに点数・写真アップご遠慮下さい。※目立つ看板はなく初めての方は見つけづらいので、「三宝ビル」を目当てに行くとわかりやすいです。,,https://tabelog.com/kagoshima/A4601/A460101/46010277/,31.59588272718005,130.5583232465061,https://tblg.k-img.com/restaurant/images/Rvw/280127/640x640_rect_a7dd9c38a24fb7db27adbfcdfe317962.jpg,名山 きみや,"￥30,000～￥39,999"
